GEOID,B13016_001E,B13016_002E,B13016_003E,B13016_004E,B13016_005E,B13016_006E,B13016_007E,B13016_008E,B13016_009E,B13016_010E,B13016_011E,B13016_012E,B13016_013E,B13016_014E,B13016_015E,B13016_016E,B13016_017E
37119003203,722.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,675.0,31.0,148.0,149.0,166.0,101.0,24.0,56.0
37119003204,816.0,90.0,0.0,0.0,15.0,54.0,8.0,13.0,0.0,726.0,16.0,43.0,76.0,277.0,126.0,45.0,143.0
37119003301,435.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,411.0,12.0,130.0,169.0,57.0,21.0,22.0,0.0
37119003302,828.0,95.0,0.0,0.0,0.0,49.0,26.0,20.0,0.0,733.0,11.0,20.0,233.0,159.0,140.0,95.0,75.0
37119003401,687.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,682.0,27.0,108.0,185.0,96.0,119.0,75.0,72.0
37119003402,1060.0,83.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,977.0,147.0,22.0,173.0,178.0,199.0,118.0,140.0
37119003500,994.0,15.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,979.0,25.0,72.0,553.0,90.0,91.0,77.0,71.0
37119003600,1283.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1259.0,34.0,216.0,512.0,238.0,84.0,32.0,143.0
37119003701,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,0.0,243.0,389.0,116.0,133.0,11.0,12.0
37119003702,951.0,63.0,0.0,0.0,33.0,30.0,0.0,0.0,0.0,888.0,27.0,229.0,101.0,272.0,161.0,54.0,44.0
37119003802,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,58.0,72.0,0.0,106.0,149.0,59.0,118.0
37119003805,1322.0,71.0,0.0,0.0,28.0,43.0,0.0,0.0,0.0,1251.0,34.0,344.0,389.0,148.0,148.0,7.0,181.0
37119003807,1103.0,90.0,0.0,0.0,45.0,32.0,0.0,13.0,0.0,1013.0,163.0,93.0,302.0,73.0,191.0,100.0,91.0
37119003808,1815.0,280.0,17.0,0.0,34.0,183.0,18.0,28.0,0.0,1535.0,161.0,265.0,222.0,250.0,186.0,230.0,221.0
37119003809,1079.0,105.0,0.0,38.0,30.0,37.0,0.0,0.0,0.0,974.0,221.0,271.0,108.0,30.0,182.0,63.0,99.0
37119003810,1206.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,1135.0,111.0,0.0,416.0,213.0,161.0,218.0,16.0
37119003811,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,89.0,56.0,86.0,77.0,27.0,103.0
37119003902,1273.0,48.0,0.0,0.0,39.0,9.0,0.0,0.0,0.0,1225.0,86.0,108.0,262.0,159.0,82.0,251.0,277.0
37119003903,411.0,81.0,0.0,34.0,20.0,27.0,0.0,0.0,0.0,330.0,20.0,60.0,79.0,74.0,32.0,53.0,12.0
37119004000,879.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,838.0,205.0,75.0,82.0,130.0,82.0,114.0,150.0
37119004101,680.0,72.0,0.0,0.0,2.0,70.0,0.0,0.0,0.0,608.0,0.0,119.0,299.0,42.0,39.0,39.0,70.0
37119004102,1030.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1018.0,120.0,294.0,247.0,97.0,180.0,28.0,52.0
37119004200,654.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,634.0,69.0,116.0,87.0,192.0,42.0,32.0,96.0
37119004302,997.0,58.0,0.0,0.0,11.0,47.0,0.0,0.0,0.0,939.0,133.0,172.0,31.0,104.0,194.0,139.0,166.0
37119004303,589.0,57.0,0.0,9.0,0.0,48.0,0.0,0.0,0.0,532.0,39.0,39.0,44.0,121.0,83.0,51.0,155.0
37119004304,1142.0,140.0,0.0,68.0,0.0,0.0,72.0,0.0,0.0,1002.0,182.0,32.0,145.0,213.0,278.0,37.0,115.0
37119004306,838.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,804.0,47.0,29.0,155.0,167.0,116.0,55.0,235.0
37119004307,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,358.0,121.0,343.0,147.0,133.0,224.0,94.0
37119004400,868.0,49.0,0.0,0.0,14.0,35.0,0.0,0.0,0.0,819.0,31.0,142.0,94.0,153.0,178.0,87.0,134.0
37119004500,891.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,846.0,155.0,51.0,134.0,140.0,159.0,117.0,90.0
37119004600,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,66.0,57.0,12.0,82.0,49.0,74.0,127.0
37119004700,680.0,33.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,647.0,289.0,176.0,8.0,73.0,39.0,22.0,40.0
37119004800,743.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,36.0,127.0,192.0,30.0,78.0,124.0,132.0
37119004900,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,19.0,18.0,19.0,0.0,5.0,19.0,16.0
37119005000,772.0,28.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,744.0,17.0,28.0,186.0,251.0,137.0,61.0,64.0
37119005100,461.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,448.0,21.0,42.0,75.0,52.0,142.0,18.0,98.0
37119005200,451.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,444.0,37.0,67.0,104.0,105.0,64.0,21.0,46.0
37119005301,965.0,86.0,0.0,10.0,15.0,42.0,0.0,19.0,0.0,879.0,180.0,14.0,135.0,94.0,143.0,188.0,125.0
37119005305,1051.0,92.0,0.0,18.0,74.0,0.0,0.0,0.0,0.0,959.0,117.0,117.0,32.0,198.0,127.0,95.0,273.0
37119005306,662.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,651.0,109.0,43.0,95.0,144.0,65.0,124.0,71.0
37119005307,1353.0,96.0,0.0,20.0,29.0,47.0,0.0,0.0,0.0,1257.0,115.0,237.0,123.0,190.0,142.0,180.0,270.0
37119005308,681.0,64.0,0.0,8.0,29.0,19.0,8.0,0.0,0.0,617.0,51.0,71.0,121.0,139.0,111.0,76.0,48.0
37119005403,1716.0,123.0,21.0,0.0,0.0,0.0,0.0,0.0,102.0,1593.0,302.0,66.0,188.0,188.0,184.0,154.0,511.0
37119005404,1133.0,107.0,0.0,0.0,66.0,0.0,17.0,24.0,0.0,1026.0,111.0,199.0,118.0,154.0,153.0,95.0,196.0
37119005405,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,27.0,44.0,72.0,18.0,235.0,105.0,168.0
37119005406,882.0,44.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,838.0,18.0,36.0,193.0,159.0,120.0,160.0,152.0
37119005508,1012.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,982.0,90.0,237.0,53.0,170.0,211.0,100.0,121.0
37119005510,2143.0,57.0,0.0,0.0,0.0,0.0,10.0,47.0,0.0,2086.0,465.0,310.0,264.0,324.0,259.0,272.0,192.0
37119005511,1329.0,72.0,0.0,0.0,50.0,0.0,22.0,0.0,0.0,1257.0,88.0,266.0,247.0,134.0,228.0,110.0,184.0
37119005512,1495.0,174.0,0.0,0.0,0.0,121.0,53.0,0.0,0.0,1321.0,191.0,107.0,235.0,115.0,172.0,244.0,257.0
37119005513,936.0,48.0,0.0,12.0,17.0,19.0,0.0,0.0,0.0,888.0,141.0,86.0,9.0,187.0,153.0,211.0,101.0
37119005515,729.0,114.0,0.0,0.0,52.0,8.0,37.0,17.0,0.0,615.0,64.0,138.0,20.0,68.0,83.0,128.0,114.0
37119005516,627.0,41.0,0.0,0.0,33.0,0.0,8.0,0.0,0.0,586.0,20.0,175.0,37.0,13.0,57.0,94.0,190.0
37119005517,839.0,56.0,0.0,0.0,10.0,35.0,11.0,0.0,0.0,783.0,76.0,45.0,72.0,59.0,180.0,140.0,211.0
37119005519,1901.0,63.0,0.0,0.0,50.0,0.0,13.0,0.0,0.0,1838.0,393.0,93.0,258.0,171.0,220.0,373.0,330.0
37119005520,1354.0,142.0,0.0,0.0,109.0,14.0,19.0,0.0,0.0,1212.0,214.0,170.0,142.0,80.0,161.0,144.0,301.0
37119005522,1660.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1633.0,75.0,246.0,153.0,395.0,183.0,454.0,127.0
37119005525,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,51.0,152.0,173.0,268.0,110.0,112.0,254.0
37119005526,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,32.0,87.0,142.0,96.0,228.0,76.0,27.0
37119005527,758.0,98.0,0.0,0.0,77.0,14.0,7.0,0.0,0.0,660.0,124.0,138.0,75.0,116.0,95.0,36.0,76.0
37119005528,1232.0,67.0,0.0,0.0,38.0,29.0,0.0,0.0,0.0,1165.0,75.0,159.0,124.0,126.0,145.0,376.0,160.0
37119005529,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,211.0,14.0,0.0,30.0,25.0,153.0,108.0
37119005530,993.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,964.0,203.0,51.0,16.0,152.0,147.0,192.0,203.0
37119005531,1892.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1874.0,105.0,212.0,537.0,566.0,189.0,119.0,146.0
37119005532,1708.0,159.0,0.0,0.0,55.0,57.0,47.0,0.0,0.0,1549.0,42.0,124.0,526.0,257.0,391.0,57.0,152.0
37119005533,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,130.0,213.0,36.0,72.0,0.0,0.0
37119005534,1566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,0.0,458.0,361.0,479.0,141.0,93.0,34.0
37119005535,1427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,117.0,163.0,472.0,154.0,241.0,48.0,232.0
37119005536,1855.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1844.0,109.0,189.0,405.0,235.0,222.0,243.0,441.0
37119005604,2354.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2349.0,1312.0,842.0,105.0,26.0,5.0,23.0,36.0
37119005609,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,155.0,791.0,301.0,42.0,78.0,14.0,42.0
37119005610,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,37.0,83.0,81.0,166.0,42.0,67.0,42.0
37119005611,1091.0,33.0,0.0,8.0,17.0,8.0,0.0,0.0,0.0,1058.0,121.0,99.0,180.0,228.0,111.0,71.0,248.0
37119005612,1910.0,85.0,0.0,0.0,18.0,28.0,39.0,0.0,0.0,1825.0,176.0,415.0,393.0,171.0,175.0,158.0,337.0
37119005613,1076.0,72.0,0.0,0.0,33.0,39.0,0.0,0.0,0.0,1004.0,221.0,90.0,85.0,121.0,268.0,124.0,95.0
37119005615,630.0,25.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,605.0,81.0,52.0,54.0,58.0,51.0,145.0,164.0
37119005616,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,46.0,38.0,49.0,181.0,77.0,77.0,91.0
37119005617,631.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,620.0,79.0,44.0,34.0,53.0,111.0,121.0,178.0
37119005618,966.0,19.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,947.0,94.0,176.0,105.0,138.0,189.0,40.0,205.0
37119005619,1452.0,112.0,0.0,27.0,27.0,58.0,0.0,0.0,0.0,1340.0,136.0,281.0,221.0,182.0,69.0,183.0,268.0
37119005621,1673.0,363.0,0.0,0.0,7.0,34.0,6.0,284.0,32.0,1310.0,263.0,115.0,101.0,210.0,229.0,140.0,252.0
37119005622,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,35.0,140.0,218.0,88.0,0.0,468.0,90.0
37119005623,1428.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1407.0,76.0,379.0,252.0,106.0,196.0,242.0,156.0
37119005624,791.0,45.0,0.0,0.0,24.0,0.0,21.0,0.0,0.0,746.0,48.0,21.0,39.0,27.0,200.0,214.0,197.0
37119005625,1948.0,109.0,0.0,0.0,40.0,0.0,69.0,0.0,0.0,1839.0,84.0,511.0,87.0,355.0,342.0,171.0,289.0
37119005626,1108.0,102.0,0.0,0.0,14.0,0.0,88.0,0.0,0.0,1006.0,98.0,243.0,80.0,114.0,70.0,206.0,195.0
37119005627,1733.0,38.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,1695.0,282.0,138.0,197.0,221.0,244.0,452.0,161.0
37119005709,1119.0,23.0,0.0,0.0,5.0,8.0,10.0,0.0,0.0,1096.0,136.0,262.0,379.0,111.0,35.0,76.0,97.0
37119005710,1148.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1124.0,120.0,92.0,166.0,255.0,52.0,136.0,303.0
37119005712,860.0,56.0,0.0,0.0,19.0,37.0,0.0,0.0,0.0,804.0,75.0,83.0,170.0,77.0,82.0,152.0,165.0
37119005713,803.0,52.0,0.0,0.0,0.0,41.0,11.0,0.0,0.0,751.0,97.0,49.0,122.0,58.0,115.0,156.0,154.0
37119005714,1283.0,221.0,0.0,9.0,0.0,19.0,168.0,25.0,0.0,1062.0,143.0,91.0,87.0,153.0,107.0,145.0,336.0
37119005715,769.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,758.0,161.0,128.0,103.0,123.0,77.0,66.0,100.0
37119005716,1905.0,104.0,0.0,0.0,30.0,10.0,10.0,16.0,38.0,1801.0,340.0,242.0,266.0,72.0,234.0,282.0,365.0
37119005718,1006.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,985.0,97.0,150.0,82.0,123.0,98.0,241.0,194.0
37119005719,665.0,37.0,0.0,23.0,0.0,0.0,14.0,0.0,0.0,628.0,160.0,35.0,32.0,97.0,95.0,74.0,135.0
37119005720,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,61.0,15.0,89.0,70.0,0.0,98.0,84.0
37119005721,751.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,741.0,88.0,159.0,144.0,46.0,82.0,52.0,170.0
37119005722,592.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,555.0,93.0,114.0,13.0,66.0,113.0,31.0,125.0
37119005723,958.0,78.0,0.0,0.0,54.0,24.0,0.0,0.0,0.0,880.0,25.0,67.0,154.0,89.0,119.0,255.0,171.0
37119005811,1017.0,76.0,0.0,0.0,22.0,14.0,40.0,0.0,0.0,941.0,102.0,158.0,113.0,177.0,161.0,83.0,147.0
37119005815,842.0,53.0,0.0,0.0,0.0,23.0,21.0,0.0,9.0,789.0,123.0,87.0,119.0,79.0,92.0,161.0,128.0
37119005816,782.0,32.0,0.0,0.0,9.0,8.0,15.0,0.0,0.0,750.0,84.0,47.0,118.0,80.0,72.0,220.0,129.0
37119005817,957.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,938.0,113.0,58.0,132.0,50.0,138.0,148.0,299.0
37119005824,1357.0,197.0,0.0,45.0,83.0,33.0,26.0,5.0,5.0,1160.0,181.0,161.0,81.0,176.0,236.0,134.0,191.0
37119005826,652.0,44.0,0.0,0.0,0.0,30.0,6.0,8.0,0.0,608.0,49.0,96.0,43.0,122.0,104.0,113.0,81.0
37119005827,894.0,77.0,0.0,0.0,0.0,60.0,17.0,0.0,0.0,817.0,37.0,110.0,275.0,118.0,52.0,62.0,163.0
37119005828,765.0,31.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,734.0,84.0,37.0,63.0,211.0,96.0,77.0,166.0
37119005829,596.0,83.0,0.0,20.0,36.0,27.0,0.0,0.0,0.0,513.0,100.0,48.0,144.0,113.0,61.0,8.0,39.0
37119005830,945.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,934.0,144.0,100.0,167.0,128.0,141.0,112.0,142.0
37119005832,830.0,35.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,795.0,221.0,23.0,69.0,50.0,91.0,171.0,170.0
37119005833,1110.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1101.0,250.0,47.0,36.0,249.0,80.0,89.0,350.0
37119005834,955.0,129.0,0.0,25.0,54.0,41.0,9.0,0.0,0.0,826.0,105.0,121.0,65.0,175.0,120.0,112.0,128.0
37119005835,496.0,45.0,0.0,0.0,11.0,23.0,11.0,0.0,0.0,451.0,80.0,38.0,74.0,34.0,93.0,67.0,65.0
37119005836,866.0,67.0,0.0,0.0,0.0,27.0,35.0,5.0,0.0,799.0,97.0,57.0,70.0,147.0,127.0,129.0,172.0
37119005839,661.0,56.0,0.0,0.0,20.0,28.0,0.0,8.0,0.0,605.0,48.0,69.0,183.0,74.0,99.0,42.0,90.0
37119005840,442.0,9.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,433.0,36.0,29.0,39.0,39.0,36.0,115.0,139.0
37119005843,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,122.0,59.0,51.0,33.0,129.0,110.0,234.0
37119005845,1475.0,64.0,0.0,0.0,0.0,30.0,14.0,20.0,0.0,1411.0,134.0,41.0,128.0,84.0,475.0,168.0,381.0
37119005846,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,214.0,0.0,19.0,61.0,97.0,137.0,184.0
37119005847,1187.0,64.0,0.0,0.0,0.0,33.0,14.0,17.0,0.0,1123.0,112.0,52.0,102.0,187.0,271.0,144.0,255.0
37119005848,1058.0,33.0,0.0,0.0,0.0,8.0,12.0,13.0,0.0,1025.0,243.0,99.0,70.0,100.0,120.0,234.0,159.0
37119005849,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,206.0,36.0,88.0,7.0,161.0,47.0,197.0
37119005850,498.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,484.0,85.0,0.0,32.0,53.0,152.0,28.0,134.0
37119005851,1212.0,50.0,0.0,28.0,0.0,0.0,9.0,13.0,0.0,1162.0,185.0,69.0,69.0,95.0,147.0,145.0,452.0
37119005852,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,19.0,41.0,51.0,102.0,90.0,133.0,93.0
37119005853,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,132.0,149.0,130.0,108.0,287.0,24.0,59.0
37119005854,805.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,754.0,23.0,146.0,40.0,157.0,19.0,260.0,109.0
37119005855,1259.0,35.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,1224.0,180.0,67.0,134.0,82.0,172.0,258.0,331.0
37119005856,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,117.0,73.0,151.0,216.0,103.0,125.0,26.0
37119005857,627.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,623.0,51.0,143.0,40.0,18.0,93.0,115.0,163.0
37119005858,1099.0,61.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,1038.0,149.0,30.0,164.0,52.0,250.0,131.0,262.0
37119005859,640.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,572.0,112.0,26.0,58.0,63.0,161.0,95.0,57.0
37119005860,1160.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1112.0,101.0,250.0,53.0,79.0,146.0,218.0,265.0
37119005861,603.0,43.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,560.0,42.0,0.0,104.0,51.0,233.0,37.0,93.0
37119005862,632.0,39.0,0.0,11.0,0.0,13.0,0.0,0.0,15.0,593.0,89.0,91.0,63.0,0.0,84.0,161.0,105.0
37119005863,891.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,841.0,118.0,35.0,0.0,61.0,169.0,257.0,201.0
37119005864,1243.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1233.0,166.0,114.0,170.0,27.0,319.0,223.0,214.0
37119005865,407.0,22.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,385.0,58.0,61.0,67.0,44.0,33.0,91.0,31.0
37119005866,1416.0,79.0,0.0,58.0,0.0,0.0,21.0,0.0,0.0,1337.0,74.0,180.0,133.0,306.0,168.0,231.0,245.0
37119005867,941.0,57.0,0.0,32.0,0.0,14.0,11.0,0.0,0.0,884.0,9.0,9.0,250.0,109.0,249.0,103.0,155.0
37119005868,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,137.0,13.0,23.0,247.0,20.0,162.0,45.0
37119005908,464.0,31.0,0.0,0.0,5.0,4.0,22.0,0.0,0.0,433.0,41.0,51.0,47.0,38.0,147.0,51.0,58.0
37119005910,1551.0,147.0,28.0,0.0,48.0,31.0,40.0,0.0,0.0,1404.0,149.0,147.0,215.0,159.0,163.0,255.0,316.0
37119005913,1641.0,118.0,0.0,13.0,69.0,36.0,0.0,0.0,0.0,1523.0,159.0,24.0,429.0,169.0,354.0,219.0,169.0
37119005915,939.0,151.0,0.0,0.0,135.0,0.0,16.0,0.0,0.0,788.0,37.0,88.0,267.0,109.0,45.0,71.0,171.0
37119005916,601.0,26.0,0.0,0.0,6.0,14.0,6.0,0.0,0.0,575.0,80.0,118.0,104.0,100.0,53.0,72.0,48.0
37119005918,1356.0,75.0,0.0,0.0,0.0,38.0,25.0,0.0,12.0,1281.0,95.0,48.0,182.0,269.0,125.0,398.0,164.0
37119005919,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,20.0,57.0,71.0,38.0,188.0,109.0,237.0
37119005920,540.0,58.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,482.0,84.0,28.0,70.0,0.0,52.0,191.0,57.0
37119005921,1214.0,116.0,0.0,39.0,0.0,77.0,0.0,0.0,0.0,1098.0,88.0,54.0,151.0,337.0,240.0,133.0,95.0
37119005922,999.0,55.0,0.0,0.0,0.0,42.0,13.0,0.0,0.0,944.0,108.0,31.0,114.0,128.0,121.0,192.0,250.0
37119005923,1498.0,31.0,0.0,0.0,7.0,0.0,24.0,0.0,0.0,1467.0,311.0,103.0,36.0,158.0,533.0,106.0,220.0
37119005924,1736.0,34.0,0.0,0.0,0.0,21.0,13.0,0.0,0.0,1702.0,214.0,375.0,155.0,268.0,224.0,188.0,278.0
37119005925,833.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,826.0,263.0,0.0,26.0,40.0,33.0,274.0,190.0
37119005926,1615.0,87.0,0.0,0.0,0.0,17.0,70.0,0.0,0.0,1528.0,101.0,39.0,156.0,171.0,271.0,410.0,380.0
37119005927,2606.0,72.0,0.0,0.0,43.0,11.0,0.0,0.0,18.0,2534.0,159.0,592.0,886.0,196.0,61.0,158.0,482.0
37119005928,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,73.0,244.0,39.0,84.0,0.0,12.0,98.0
37119005929,1264.0,86.0,0.0,25.0,12.0,8.0,41.0,0.0,0.0,1178.0,245.0,79.0,169.0,54.0,242.0,207.0,182.0
37119005930,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,63.0,72.0,110.0,65.0,51.0,382.0,43.0
37119005931,1234.0,88.0,0.0,14.0,23.0,0.0,51.0,0.0,0.0,1146.0,199.0,128.0,231.0,203.0,174.0,44.0,167.0
37119005932,980.0,74.0,0.0,0.0,12.0,62.0,0.0,0.0,0.0,906.0,133.0,137.0,125.0,183.0,39.0,100.0,189.0
37119006005,772.0,37.0,0.0,0.0,0.0,0.0,23.0,14.0,0.0,735.0,149.0,76.0,86.0,149.0,111.0,70.0,94.0
37119006008,1087.0,44.0,0.0,0.0,0.0,36.0,0.0,8.0,0.0,1043.0,151.0,159.0,98.0,185.0,139.0,98.0,213.0
37119006009,880.0,101.0,0.0,0.0,80.0,21.0,0.0,0.0,0.0,779.0,172.0,23.0,55.0,190.0,167.0,70.0,102.0
37119006011,868.0,93.0,0.0,0.0,79.0,14.0,0.0,0.0,0.0,775.0,329.0,30.0,122.0,77.0,74.0,57.0,86.0
37119006012,921.0,90.0,0.0,0.0,23.0,21.0,0.0,46.0,0.0,831.0,116.0,213.0,107.0,188.0,52.0,14.0,141.0
37119006013,1304.0,118.0,43.0,0.0,0.0,57.0,18.0,0.0,0.0,1186.0,155.0,294.0,156.0,92.0,84.0,336.0,69.0
37119006014,1375.0,45.0,0.0,0.0,32.0,0.0,13.0,0.0,0.0,1330.0,142.0,121.0,152.0,96.0,309.0,155.0,355.0
37119006015,1104.0,100.0,0.0,0.0,0.0,26.0,56.0,18.0,0.0,1004.0,199.0,127.0,53.0,113.0,124.0,156.0,232.0
37119006016,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,83.0,33.0,60.0,149.0,206.0,129.0,188.0
37119006103,1105.0,29.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,1076.0,142.0,68.0,163.0,173.0,187.0,177.0,166.0
37119006105,784.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,732.0,126.0,17.0,120.0,105.0,78.0,119.0,167.0
37119006108,1337.0,80.0,0.0,6.0,0.0,15.0,13.0,20.0,26.0,1257.0,281.0,53.0,196.0,145.0,226.0,150.0,206.0
37119006109,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,30.0,113.0,179.0,132.0,66.0,62.0,179.0
37119006110,1559.0,77.0,0.0,0.0,25.0,23.0,0.0,29.0,0.0,1482.0,65.0,35.0,50.0,722.0,219.0,227.0,164.0
37119006111,1108.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1079.0,179.0,150.0,58.0,143.0,256.0,121.0,172.0
37119006112,816.0,101.0,74.0,0.0,12.0,15.0,0.0,0.0,0.0,715.0,40.0,207.0,198.0,122.0,80.0,15.0,53.0
37119006113,1205.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1163.0,44.0,130.0,158.0,310.0,294.0,86.0,141.0
37119006114,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,7.0,211.0,85.0,209.0,98.0,297.0,105.0
37119006115,1585.0,93.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1492.0,130.0,92.0,326.0,587.0,64.0,63.0,230.0
37119006208,1142.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1136.0,183.0,108.0,81.0,137.0,197.0,298.0,132.0
37119006209,1237.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1209.0,135.0,74.0,248.0,86.0,97.0,209.0,360.0
37119006210,870.0,61.0,0.0,0.0,6.0,26.0,12.0,17.0,0.0,809.0,21.0,26.0,87.0,92.0,197.0,212.0,174.0
37119006211,1641.0,38.0,0.0,0.0,0.0,10.0,28.0,0.0,0.0,1603.0,341.0,67.0,133.0,143.0,243.0,264.0,412.0
37119006212,1502.0,87.0,0.0,0.0,13.0,31.0,43.0,0.0,0.0,1415.0,55.0,256.0,331.0,294.0,165.0,60.0,254.0
37119006214,985.0,91.0,0.0,0.0,29.0,62.0,0.0,0.0,0.0,894.0,133.0,13.0,74.0,157.0,110.0,132.0,275.0
