GEOID,B08101_001E,B08101_002E,B08101_003E,B08101_004E,B08101_005E,B08101_006E,B08101_007E,B08101_008E,B08101_009E,B08101_010E,B08101_011E,B08101_012E,B08101_013E,B08101_014E,B08101_015E,B08101_016E,B08101_017E,B08101_018E,B08101_019E,B08101_020E,B08101_021E,B08101_022E,B08101_023E,B08101_024E,B08101_025E,B08101_026E,B08101_027E,B08101_028E,B08101_029E,B08101_030E,B08101_031E,B08101_032E,B08101_033E,B08101_034E,B08101_035E,B08101_036E,B08101_037E,B08101_038E,B08101_039E,B08101_040E,B08101_041E,B08101_042E,B08101_043E,B08101_044E,B08101_045E,B08101_046E,B08101_047E,B08101_048E,B08101_049E,B08101_050E,B08101_051E,B08101_052E,B08101_053E,B08101_054E,B08101_055E,B08101_056E
37009970400,2114.0,148.0,39.0,819.0,326.0,324.0,292.0,166.0,1632.0,108.0,26.0,589.0,226.0,242.0,288.0,153.0,270.0,10.0,13.0,150.0,49.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,0.0,72.0,51.0,34.0,0.0,13.0
37009970501,1219.0,31.0,121.0,314.0,170.0,217.0,212.0,154.0,862.0,27.0,45.0,184.0,170.0,175.0,133.0,128.0,173.0,4.0,76.0,53.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,21.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,56.0,0.0,14.0,55.0,24.0
37009970502,1120.0,19.0,89.0,440.0,245.0,123.0,65.0,139.0,790.0,6.0,58.0,319.0,163.0,118.0,65.0,61.0,129.0,0.0,31.0,77.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,0.0,0.0,0.0,32.0,5.0,0.0,1.0,93.0,0.0,0.0,44.0,29.0,0.0,0.0,20.0
37009970701,1640.0,12.0,120.0,644.0,524.0,92.0,90.0,158.0,1310.0,12.0,52.0,533.0,465.0,78.0,61.0,109.0,169.0,0.0,16.0,16.0,59.0,0.0,29.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,52.0,95.0,0.0,14.0,0.0,0.0
37009970702,863.0,32.0,12.0,152.0,355.0,135.0,29.0,148.0,683.0,32.0,12.0,84.0,291.0,135.0,15.0,114.0,109.0,0.0,0.0,58.0,17.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,54.0,0.0,0.0,10.0,30.0,0.0,14.0,0.0
37009970801,1189.0,200.0,102.0,375.0,275.0,106.0,81.0,50.0,890.0,89.0,51.0,347.0,197.0,106.0,81.0,19.0,234.0,111.0,51.0,10.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,18.0,0.0,0.0,0.0,31.0
37009970802,1470.0,27.0,34.0,854.0,199.0,149.0,84.0,123.0,1284.0,27.0,30.0,801.0,175.0,97.0,84.0,70.0,143.0,0.0,4.0,40.0,24.0,22.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
37011930100,1435.0,105.0,308.0,460.0,262.0,99.0,99.0,102.0,1014.0,90.0,147.0,367.0,187.0,78.0,75.0,70.0,116.0,0.0,46.0,29.0,31.0,9.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,132.0,15.0,104.0,10.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,168.0,0.0,11.0,51.0,44.0,10.0,23.0,29.0
37011930200,1137.0,43.0,102.0,386.0,162.0,219.0,160.0,65.0,897.0,43.0,68.0,276.0,154.0,174.0,127.0,55.0,53.0,0.0,0.0,47.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,19.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,152.0,0.0,31.0,42.0,6.0,39.0,30.0,4.0
37011930301,1316.0,24.0,46.0,590.0,306.0,140.0,83.0,127.0,973.0,22.0,2.0,427.0,241.0,137.0,83.0,61.0,149.0,0.0,41.0,89.0,19.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,67.0,2.0,3.0,14.0,10.0,3.0,0.0,35.0,53.0,0.0,0.0,26.0,27.0,0.0,0.0,0.0,43.0,0.0,0.0,34.0,9.0,0.0,0.0,0.0
37011930302,1076.0,26.0,10.0,520.0,222.0,79.0,204.0,15.0,933.0,21.0,10.0,517.0,198.0,54.0,131.0,2.0,47.0,5.0,0.0,3.0,10.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,47.0,0.0,0.0,0.0,11.0,0.0,25.0,11.0,38.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0
37011930400,1475.0,28.0,57.0,616.0,360.0,85.0,153.0,176.0,1263.0,21.0,57.0,490.0,316.0,78.0,133.0,168.0,145.0,7.0,0.0,115.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,18.0,0.0,13.0,0.0,36.0,0.0,0.0,11.0,17.0,0.0,0.0,8.0
37013930101,1578.0,108.0,196.0,599.0,328.0,138.0,135.0,74.0,1339.0,108.0,196.0,496.0,292.0,123.0,61.0,63.0,85.0,0.0,0.0,82.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,21.0,36.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0,0.0,15.0,39.0,11.0
37013930102,562.0,12.0,23.0,199.0,125.0,67.0,76.0,60.0,490.0,11.0,22.0,176.0,111.0,53.0,70.0,47.0,21.0,0.0,0.0,5.0,5.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,9.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,2.0,6.0
37013930200,2582.0,229.0,146.0,888.0,571.0,259.0,416.0,73.0,2269.0,201.0,146.0,853.0,512.0,183.0,318.0,56.0,114.0,28.0,0.0,35.0,34.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,180.0,0.0,0.0,0.0,20.0,62.0,98.0,0.0
37013930300,1350.0,0.0,183.0,485.0,195.0,146.0,229.0,112.0,1118.0,0.0,155.0,373.0,166.0,115.0,213.0,96.0,92.0,0.0,18.0,48.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,25.0,6.0,5.0,0.0,0.0,21.0,0.0,10.0,0.0,4.0,0.0,0.0,7.0,83.0,0.0,0.0,39.0,19.0,7.0,9.0,9.0
37013930400,1842.0,23.0,74.0,765.0,545.0,209.0,97.0,129.0,1618.0,23.0,74.0,679.0,475.0,176.0,78.0,113.0,74.0,0.0,0.0,22.0,0.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,101.0,0.0,0.0,40.0,45.0,0.0,0.0,16.0,38.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0
37013930501,1700.0,81.0,129.0,580.0,483.0,105.0,216.0,106.0,1466.0,81.0,129.0,479.0,469.0,97.0,146.0,65.0,45.0,0.0,0.0,2.0,12.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,32.0,2.0,4.0,38.0,40.0
37013930502,1511.0,0.0,153.0,531.0,505.0,99.0,159.0,64.0,1289.0,0.0,136.0,492.0,362.0,99.0,159.0,41.0,76.0,0.0,17.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,123.0,0.0,0.0,23.0
37013930600,1577.0,64.0,120.0,557.0,482.0,87.0,163.0,104.0,1304.0,58.0,90.0,416.0,429.0,80.0,151.0,80.0,85.0,6.0,22.0,7.0,35.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,8.0,134.0,18.0,0.0,12.0,16.0
37013930700,999.0,34.0,38.0,437.0,119.0,136.0,152.0,83.0,856.0,34.0,38.0,351.0,109.0,126.0,118.0,80.0,46.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,26.0,10.0,6.0,34.0,2.0
37013930800,718.0,16.0,45.0,276.0,130.0,116.0,60.0,75.0,634.0,16.0,45.0,256.0,109.0,110.0,37.0,61.0,32.0,0.0,0.0,20.0,4.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0
37013930900,1363.0,23.0,98.0,416.0,345.0,155.0,92.0,234.0,1110.0,11.0,90.0,346.0,289.0,114.0,83.0,177.0,119.0,12.0,8.0,33.0,27.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,94.0,0.0,0.0,37.0,8.0,11.0,9.0,29.0
37013931001,1277.0,101.0,88.0,625.0,241.0,31.0,64.0,127.0,1023.0,31.0,79.0,505.0,198.0,31.0,52.0,127.0,254.0,70.0,9.0,120.0,43.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37013931002,1304.0,22.0,132.0,456.0,261.0,225.0,94.0,114.0,1185.0,6.0,89.0,420.0,257.0,225.0,74.0,114.0,112.0,16.0,43.0,36.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
37015960100,2357.0,49.0,393.0,873.0,495.0,222.0,217.0,108.0,1938.0,49.0,393.0,643.0,423.0,184.0,139.0,107.0,224.0,0.0,0.0,78.0,71.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,1.0,1.0,2.0,1.0,109.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,29.0,0.0,37.0,1.0,0.0
37015960200,1640.0,72.0,87.0,768.0,462.0,127.0,96.0,28.0,1275.0,34.0,40.0,609.0,375.0,119.0,70.0,28.0,313.0,28.0,27.0,151.0,87.0,8.0,12.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0
37015960300,1099.0,11.0,68.0,509.0,123.0,140.0,147.0,101.0,1018.0,9.0,59.0,497.0,82.0,132.0,138.0,101.0,76.0,0.0,9.0,12.0,41.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
37015960401,690.0,61.0,51.0,185.0,150.0,123.0,52.0,68.0,605.0,61.0,27.0,135.0,146.0,116.0,52.0,68.0,45.0,0.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0
37015960402,681.0,28.0,62.0,202.0,193.0,54.0,101.0,41.0,580.0,0.0,62.0,155.0,175.0,54.0,101.0,33.0,69.0,0.0,0.0,47.0,14.0,0.0,0.0,8.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37017950101,1299.0,19.0,176.0,357.0,250.0,311.0,119.0,67.0,968.0,19.0,123.0,209.0,194.0,280.0,76.0,67.0,313.0,0.0,53.0,148.0,56.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
37017950102,600.0,6.0,7.0,209.0,151.0,112.0,28.0,87.0,587.0,6.0,7.0,206.0,151.0,105.0,25.0,87.0,13.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37017950200,884.0,60.0,22.0,296.0,231.0,182.0,71.0,22.0,669.0,49.0,22.0,109.0,231.0,165.0,71.0,22.0,130.0,0.0,0.0,113.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0
37017950301,1041.0,6.0,111.0,480.0,132.0,136.0,76.0,100.0,840.0,6.0,98.0,342.0,121.0,114.0,76.0,83.0,129.0,0.0,5.0,91.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,8.0,47.0,0.0,0.0,0.0,17.0
37017950302,1218.0,93.0,60.0,436.0,291.0,125.0,84.0,129.0,961.0,93.0,56.0,382.0,192.0,91.0,58.0,89.0,80.0,0.0,4.0,54.0,0.0,0.0,0.0,22.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,92.0,34.0,26.0,18.0
37017950401,1226.0,89.0,114.0,533.0,173.0,64.0,107.0,146.0,968.0,89.0,75.0,389.0,150.0,50.0,107.0,108.0,62.0,0.0,39.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,128.0,0.0,14.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
37017950402,809.0,83.0,34.0,381.0,159.0,33.0,47.0,72.0,769.0,83.0,34.0,381.0,159.0,33.0,47.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
37017950501,1145.0,29.0,143.0,136.0,430.0,100.0,33.0,274.0,848.0,29.0,46.0,51.0,364.0,100.0,33.0,225.0,58.0,0.0,0.0,32.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,97.0,47.0,43.0,0.0,0.0,46.0
37017950502,1291.0,16.0,36.0,685.0,257.0,139.0,52.0,106.0,1193.0,6.0,36.0,631.0,257.0,139.0,52.0,72.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,16.0,0.0,0.0,0.0,34.0
37017950601,743.0,31.0,79.0,364.0,114.0,40.0,62.0,53.0,706.0,31.0,79.0,341.0,113.0,40.0,49.0,53.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37017950602,805.0,6.0,44.0,307.0,196.0,52.0,109.0,91.0,709.0,6.0,43.0,267.0,154.0,52.0,99.0,88.0,34.0,0.0,1.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,11.0,0.0,7.0,3.0
37019020101,947.0,45.0,50.0,407.0,276.0,52.0,71.0,46.0,770.0,32.0,42.0,293.0,271.0,28.0,71.0,33.0,120.0,13.0,8.0,70.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,26.0,0.0,0.0,0.0,13.0
37019020102,2412.0,8.0,217.0,1111.0,417.0,323.0,199.0,137.0,1757.0,8.0,126.0,766.0,332.0,304.0,154.0,67.0,385.0,0.0,85.0,209.0,58.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,136.0,27.0,9.0,12.0,55.0
37019020105,2651.0,120.0,182.0,816.0,563.0,396.0,294.0,280.0,2064.0,118.0,182.0,573.0,424.0,269.0,258.0,240.0,224.0,0.0,0.0,121.0,53.0,21.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,2.0,0.0,112.0,20.0,0.0,0.0,0.0,229.0,0.0,0.0,10.0,66.0,106.0,17.0,30.0
37019020106,1381.0,17.0,161.0,638.0,364.0,34.0,167.0,0.0,1333.0,17.0,161.0,590.0,364.0,34.0,167.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
37019020107,2195.0,0.0,144.0,1546.0,361.0,94.0,42.0,8.0,1933.0,0.0,91.0,1424.0,314.0,54.0,42.0,8.0,126.0,0.0,49.0,37.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,4.0,85.0,47.0,0.0,0.0,0.0
37019020108,1291.0,86.0,155.0,557.0,227.0,130.0,57.0,79.0,1058.0,73.0,110.0,456.0,210.0,100.0,57.0,52.0,101.0,13.0,18.0,40.0,0.0,30.0,0.0,0.0,38.0,0.0,27.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,78.0,0.0,0.0,54.0,8.0,0.0,0.0,16.0
37019020201,2795.0,60.0,311.0,1706.0,371.0,158.0,123.0,66.0,2299.0,49.0,244.0,1409.0,282.0,158.0,95.0,62.0,329.0,11.0,14.0,215.0,85.0,0.0,4.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,130.0,0.0,23.0,75.0,4.0,0.0,24.0,4.0
37019020203,1075.0,26.0,61.0,390.0,292.0,175.0,61.0,70.0,844.0,26.0,30.0,279.0,281.0,153.0,22.0,53.0,205.0,0.0,31.0,100.0,11.0,22.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,8.0,7.0
37019020204,2595.0,100.0,113.0,1114.0,677.0,234.0,175.0,182.0,2200.0,100.0,92.0,986.0,575.0,151.0,171.0,125.0,125.0,0.0,1.0,85.0,39.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,2.0,43.0,49.0,82.0,4.0,57.0
37019020205,3008.0,109.0,134.0,1042.0,658.0,405.0,236.0,424.0,2261.0,109.0,134.0,715.0,542.0,299.0,163.0,299.0,373.0,0.0,0.0,219.0,72.0,32.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,108.0,44.0,74.0,41.0,107.0
37019020206,773.0,12.0,25.0,296.0,130.0,122.0,95.0,93.0,659.0,12.0,25.0,253.0,130.0,122.0,95.0,22.0,84.0,0.0,0.0,13.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
37019020304,2362.0,38.0,134.0,601.0,425.0,382.0,355.0,427.0,1411.0,0.0,78.0,485.0,180.0,228.0,243.0,197.0,82.0,38.0,16.0,11.0,17.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,147.0,0.0,0.0,75.0,57.0,0.0,0.0,0.0,16.0,18.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,575.0,0.0,40.0,105.0,65.0,136.0,112.0,117.0
37019020305,991.0,0.0,64.0,353.0,207.0,113.0,132.0,122.0,723.0,0.0,64.0,291.0,127.0,80.0,78.0,83.0,116.0,0.0,0.0,28.0,40.0,19.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,34.0,40.0,14.0,25.0,33.0
37019020306,821.0,0.0,4.0,214.0,171.0,111.0,192.0,129.0,593.0,0.0,0.0,166.0,104.0,71.0,139.0,113.0,39.0,0.0,0.0,3.0,13.0,23.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,14.0,35.0,17.0,53.0,16.0
37019020307,29.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0
37019020308,783.0,19.0,42.0,156.0,229.0,132.0,91.0,114.0,646.0,19.0,34.0,146.0,202.0,95.0,58.0,92.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,100.0,0.0,3.0,0.0,27.0,31.0,17.0,22.0
37019020311,802.0,0.0,66.0,192.0,117.0,189.0,143.0,95.0,628.0,0.0,48.0,159.0,92.0,149.0,111.0,69.0,37.0,0.0,18.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,117.0,0.0,0.0,10.0,25.0,40.0,32.0,10.0
37019020312,323.0,0.0,20.0,128.0,55.0,71.0,12.0,37.0,254.0,0.0,12.0,112.0,45.0,36.0,12.0,37.0,30.0,0.0,8.0,11.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,5.0,10.0,12.0,0.0,0.0
